G03 ,  17746825.119,   -4555747.041,   19142229.258, 20441947.18
G08 ,  24456304.980,    5454708.557,   -9082435.305, 25244017.04
G11 ,  23513447.610,    6322703.076,    9730929.466, 21001403.7
G14 ,   2869951.280,   15426259.333,   21776127.118, 23012578.1
G17 ,   7277432.228,  -14133703.962,   21675228.438, 22495525.11
-----------------------------------------------------------------------------------
G01 ,  18356571.213,    7805074.274,   17492478.698, 20636942.08
G03 ,  17745755.656,   -4553546.576,   19143748.641, 20441438.49
G08 ,  24455162.351,    5454956.911,   -9085331.669, 25244386.55
G11 ,  23514328.960,    6323784.011,    9728210.970, 21001534.09
G14 ,   2867270.716,   15426121.459,   21776566.786, 23012616.4
G17 ,   7280077.101,  -14133554.793,   21674413.856, 22494820.9
-----------------------------------------------------------------------------------
G01 ,  18356571.429,    7805075.825,   17492477.803, 20636942.08
G03 ,  17745755.312,   -4553544.950,   19143749.348, 20441438.49
G08 ,  24455161.634,    5454957.857,   -9085333.016, 25244386.55
G11 ,  23514329.156,    6323785.312,    9728209.705, 21001534.09
G14 ,   2867268.945,   15426121.493,   21776566.990, 23012616.4
G17 ,   7280078.811,  -14133554.476,   21674413.477, 22494820.9
-----------------------------------------------------------------------------------
G01 ,  18357605.400,    7807071.173,   17490555.478, 20636849.68
G03 ,  17744685.883,   -4551344.252,   19145268.322, 20440929.84
G08 ,  24454018.655,    5455206.294,   -9088229.192, 25244755.95
G11 ,  23515210.270,    6324866.017,    9725490.991, 21001664.66
G14 ,   2864588.312,   15425983.774,   21777006.210, 23012655.9
G17 ,   7282723.600,  -14133405.478,   21673598.449, 22494114.39
-----------------------------------------------------------------------------------
G01 ,  18357605.615,    7807072.721,   17490554.585, 20636849.68
G03 ,  17744685.541,   -4551342.630,   19145269.027, 20440929.84
G08 ,  24454017.939,    5455207.237,   -9088230.536, 25244755.95
G11 ,  23515210.465,    6324867.314,    9725489.729, 21001664.66
G14 ,   2864586.546,   15425983.808,   21777006.414, 23012655.9
G17 ,   7282725.306,  -14133405.162,   21673598.071, 22494114.39
-----------------------------------------------------------------------------------
G01 ,  18358639.584,    7809067.797,   17488631.885, 20636757.45
G03 ,  17743616.147,   -4549141.698,   19146787.592, 20440421.28
G08 ,  24452874.610,    5455455.758,   -9091126.524, 25245126.22
G11 ,  23516091.343,    6325947.787,    9722770.797, 21001795.46
G14 ,   2861905.845,   15425846.245,   21777445.186, 23012692.8
G17 ,   7285370.010,  -14133256.334,   21672782.597, 22493408.55
-----------------------------------------------------------------------------------
G01 ,  18358639.799,    7809069.340,   17488630.994, 20636757.45
G03 ,  17743615.805,   -4549140.080,   19146788.295, 20440421.28
G08 ,  24452873.896,    5455456.699,   -9091127.864, 25245126.22
G11 ,  23516091.537,    6325949.081,    9722769.538, 21001795.46
G14 ,   2861904.083,   15425846.278,   21777445.389, 23012692.8
G17 ,   7285371.712,  -14133256.019,   21672782.220, 22493408.55
-----------------------------------------------------------------------------------
G01 ,  18359673.765,    7811064.145,   17486707.918, 20636665.41
G03 ,  17742546.445,   -4546938.915,   19148306.453, 20439912.86
G08 ,  24451730.217,    5455705.303,   -9094023.664, 25245496.98
G11 ,  23516972.178,    6327029.323,    9720050.388, 21001926.06
G14 ,   2859223.314,   15425708.870,   21777883.713, 23012729.25
G17 ,   7288016.332,  -14133107.361,   21671966.301, 22492705.71
-----------------------------------------------------------------------------------
G01 ,  18359673.979,    7811065.684,   17486707.030, 20636665.41
G03 ,  17742546.105,   -4546937.301,   19148307.154, 20439912.86
G08 ,  24451729.505,    5455706.242,   -9094025.001, 25245496.98
G11 ,  23516972.372,    6327030.614,    9720049.132, 21001926.06
G14 ,   2859221.556,   15425708.903,   21777883.915, 23012729.25
G17 ,   7288018.029,  -14133107.047,   21671965.924, 22492705.71
-----------------------------------------------------------------------------------
G01 ,  18360707.943,    7813060.217,   17484783.579, 20636573.15
G03 ,  17741476.780,   -4544735.903,   19149824.903, 20439404.42
G08 ,  24450585.475,    5455954.930,   -9096920.613, 25245865.47
G11 ,  23517852.776,    6328110.624,    9717329.764, 21002056.41
G14 ,   2856540.719,   15425571.651,   21778321.790, 23012766.42
G17 ,   7290662.564,  -14132958.559,   21671149.559, 22492004.17
-----------------------------------------------------------------------------------
G01 ,  18360708.157,    7813061.752,   17484782.693, 20636573.15
G03 ,  17741476.440,   -4544734.293,   19149825.602, 20439404.42
G08 ,  24450584.765,    5455955.865,   -9096921.946, 25245865.47
G11 ,  23517852.969,    6328111.911,    9717328.511, 21002056.41
G14 ,   2856538.966,   15425571.684,   21778321.992, 23012766.42
G17 ,   7290664.256,  -14132958.246,   21671149.183, 22492004.17
-----------------------------------------------------------------------------------
G01 ,  18361742.117,    7815056.012,   17482858.866, 20636480.94
G03 ,  17740407.150,   -4542532.661,   19151342.943, 20438895.96
G08 ,  24449440.385,    5456204.637,   -9099817.370, 25246234.37
G11 ,  23518733.137,    6329191.690,    9714608.925, 21002186.83
G14 ,   2853858.060,   15425434.587,   21778759.419, 23012804.69
G17 ,   7293308.707,  -14132809.929,   21670332.373, 22491301.87
-----------------------------------------------------------------------------------
G01 ,  18361742.331,    7815057.543,   17482857.982, 20636480.94
G03 ,  17740406.811,   -4542531.056,   19151343.640, 20438895.96
G08 ,  24449439.677,    5456205.570,   -9099818.700, 25246234.37
G11 ,  23518733.330,    6329192.974,    9714607.675, 21002186.83
G14 ,   2853856.311,   15425434.620,   21778759.620, 23012804.69
G17 ,   7293310.395,  -14132809.616,   21670331.998, 22491301.87
-----------------------------------------------------------------------------------
G01 ,  18362776.289,    7817051.532,   17480933.779, 20636388.86
G03 ,  17739337.555,   -4540329.191,   19152860.573, 20438387.62
G08 ,  24448294.947,    5456454.425,   -9102713.936, 25246600.32
G11 ,  23519613.261,    6330272.522,    9711887.871, 21002317.36
G14 ,   2851175.337,   15425297.679,   21779196.599, 23012842.71
G17 ,   7295954.761,  -14132661.469,   21669514.742, 22490598.83
-----------------------------------------------------------------------------------
G01 ,  18362776.502,    7817053.059,   17480932.898, 20636388.86
G03 ,  17739337.217,   -4540327.589,   19152861.268, 20438387.62
G08 ,  24448294.240,    5456455.356,   -9102715.262, 25246600.32
G11 ,  23519613.453,    6330273.802,    9711886.625, 21002317.36
G14 ,   2851173.594,   15425297.712,   21779196.799, 23012842.71
G17 ,   7295956.444,  -14132661.157,   21669514.368, 22490598.83
-----------------------------------------------------------------------------------
G01 ,  18363810.457,    7819046.776,   17479008.320, 20636296.76
G03 ,  17738267.997,   -4538125.491,   19154377.793, 20437879.33
G08 ,  24447149.161,    5456704.295,   -9105610.310, 25246967.29
G11 ,  23520493.147,    6331353.119,    9709166.602, 21002447.66
G14 ,   2848492.551,   15425160.926,   21779633.330, 23012882.07
